Date,Time,Humidity,Temperature
2024-04-17,12:20:45 PM,35.8,22.15
2024-04-17,12:20:50 PM,35.7,22.15
2024-04-17,12:20:55 PM,35.7,22.15
2024-04-17,12:21:00 PM,35.7,22.15
2024-04-17,12:21:05 PM,35.7,22.15
2024-04-17,12:21:10 PM,35.7,22.15
2024-04-17,12:21:15 PM,35.7,22.15
2024-04-17,12:21:20 PM,35.7,22.15
2024-04-17,12:21:25 PM,35.7,22.15
2024-04-17,12:21:30 PM,35.7,22.15
2024-04-17,12:21:35 PM,35.7,22.15
2024-04-17,12:21:40 PM,35.7,22.15
2024-04-17,12:21:45 PM,35.7,22.15
2024-04-17,12:21:50 PM,35.7,22.15
2024-04-17,12:21:55 PM,35.7,22.15
2024-04-17,12:22:00 PM,35.7,22.2
2024-04-17,12:22:05 PM,35.7,22.15
2024-04-17,12:22:10 PM,35.7,22.2
2024-04-17,12:22:15 PM,35.6,22.2
2024-04-17,12:22:20 PM,35.6,22.2
2024-04-17,12:22:25 PM,35.6,22.2
2024-04-17,12:22:30 PM,35.6,22.2
2024-04-17,12:22:35 PM,35.6,22.25
2024-04-17,12:22:40 PM,35.5,22.25
2024-04-17,12:22:45 PM,35.5,22.2
2024-04-17,12:22:50 PM,35.5,22.25
2024-04-17,12:22:55 PM,35.5,22.25
2024-04-17,12:23:00 PM,35.5,22.3
2024-04-17,12:23:05 PM,35.4,22.3
2024-04-17,12:23:10 PM,35.4,22.25
2024-04-17,12:23:15 PM,35.4,22.3
2024-04-17,12:23:20 PM,35.3,22.3
2024-04-17,12:23:25 PM,35.3,22.3
2024-04-17,12:23:30 PM,35.3,22.3
2024-04-17,12:23:35 PM,35.3,22.3
2024-04-17,12:23:40 PM,35.3,22.35
2024-04-17,12:23:45 PM,35.2,22.35
2024-04-17,12:23:50 PM,35.2,22.35
2024-04-17,12:23:55 PM,35.2,22.35
2024-04-17,12:24:00 PM,35.2,22.35
2024-04-17,12:24:05 PM,35.2,22.35
2024-04-17,12:24:10 PM,35.2,22.35
2024-04-17,12:24:15 PM,35.2,22.4
2024-04-17,12:24:20 PM,35.2,22.4
2024-04-17,12:24:25 PM,35.2,22.4
2024-04-17,12:24:30 PM,35.2,22.4
2024-04-17,12:24:35 PM,35.2,22.4
2024-04-17,12:24:40 PM,35.2,22.35
2024-04-17,12:24:45 PM,35.2,22.4
2024-04-17,12:24:50 PM,35.1,22.4
2024-04-17,12:24:55 PM,35.1,22.4
2024-04-17,12:25:00 PM,35.1,22.4
2024-04-17,12:25:05 PM,35.1,22.4
2024-04-17,12:25:10 PM,35.1,22.4
2024-04-17,12:25:15 PM,35.1,22.4
2024-04-17,12:25:20 PM,35.1,22.4
2024-04-17,12:25:25 PM,35.1,22.35
2024-04-17,12:25:30 PM,35.1,22.4
2024-04-17,12:25:35 PM,35.1,22.4
2024-04-17,12:25:40 PM,35.1,22.4
2024-04-17,12:25:45 PM,35.1,22.4
2024-04-17,12:25:50 PM,35.1,22.4
2024-04-17,12:25:55 PM,35.1,22.35
2024-04-17,12:26:00 PM,35.1,22.4
2024-04-17,12:26:05 PM,35.1,22.4
2024-04-17,12:26:10 PM,35.1,22.4
2024-04-17,12:26:15 PM,35.1,22.4
2024-04-17,12:26:20 PM,35.1,22.4
2024-04-17,12:26:25 PM,35.1,22.4
2024-04-17,12:26:30 PM,35.1,22.4
2024-04-17,12:26:35 PM,35.1,22.4
2024-04-17,12:26:40 PM,35.1,22.4
2024-04-17,12:26:45 PM,35.1,22.4
2024-04-17,12:26:50 PM,35.1,22.4
2024-04-17,12:26:55 PM,35.1,22.4
2024-04-17,12:27:00 PM,35.1,22.4
2024-04-17,12:27:05 PM,35.1,22.45
2024-04-17,12:27:10 PM,35.1,22.45
2024-04-17,12:27:15 PM,35.1,22.4
2024-04-17,12:27:20 PM,35.1,22.45
2024-04-17,12:27:25 PM,35.1,22.45
2024-04-17,12:27:30 PM,35.1,22.45
2024-04-17,12:27:35 PM,35.1,22.45
2024-04-17,12:27:40 PM,35.1,22.45
2024-04-17,12:27:45 PM,35,22.45
2024-04-17,12:27:50 PM,35.1,22.45
2024-04-17,12:27:55 PM,35,22.5
2024-04-17,12:28:00 PM,35,22.5
2024-04-17,12:28:05 PM,35,22.5
2024-04-17,12:28:10 PM,35,22.5
2024-04-17,12:28:15 PM,34.9,22.5
2024-04-17,12:28:20 PM,34.9,22.55
2024-04-17,12:28:25 PM,34.8,22.55
2024-04-17,12:28:30 PM,34.8,22.5
2024-04-17,12:28:35 PM,34.8,22.55
2024-04-17,12:28:40 PM,34.8,22.55
2024-04-17,12:28:45 PM,34.8,22.55
2024-04-17,12:28:50 PM,34.8,22.55
2024-04-17,12:28:55 PM,34.8,22.55
2024-04-17,12:29:00 PM,34.7,22.6
2024-04-17,12:29:05 PM,34.7,22.6
2024-04-17,12:29:10 PM,34.7,22.6
2024-04-17,12:29:15 PM,34.7,22.6
2024-04-17,12:29:20 PM,34.6,22.6
2024-04-17,12:29:25 PM,34.6,22.6
2024-04-17,12:29:30 PM,34.6,22.6
2024-04-17,12:29:35 PM,34.6,22.6
2024-04-17,12:29:40 PM,34.6,22.6
2024-04-17,12:29:45 PM,34.6,22.6
2024-04-17,12:29:50 PM,34.6,22.6
2024-04-17,12:29:55 PM,34.6,22.65
2024-04-17,12:30:00 PM,34.6,22.65
2024-04-17,12:30:05 PM,34.6,22.65
