Date+Time,Tair-wet,RH-wet
2024-04-17T12:20:45.200000+02:00,22.205811,37.368048
2024-04-17T12:20:45.720000+02:00,22.195129,37.40238
2024-04-17T12:20:46.220000+02:00,22.235184,37.451972
2024-04-17T12:20:46.720000+02:00,22.232513,37.51873
2024-04-17T12:20:47.220000+02:00,22.259216,37.604562
2024-04-17T12:20:47.730000+02:00,22.280579,37.673228
2024-04-17T12:20:48.230000+02:00,22.29126,37.701839
2024-04-17T12:20:48.740000+02:00,22.328644,37.699931
2024-04-17T12:20:49.240000+02:00,22.358017,37.745708
2024-04-17T12:20:49.740000+02:00,22.38472,37.753338
2024-04-17T12:20:50.250000+02:00,22.398071,37.785763
2024-04-17T12:20:50.750000+02:00,22.406082,37.749523
2024-04-17T12:20:51.270000+02:00,22.416763,37.760967
2024-04-17T12:20:51.770000+02:00,22.416763,37.787671
2024-04-17T12:20:52.280000+02:00,22.446136,37.745708
2024-04-17T12:20:52.780000+02:00,22.470169,37.705653
2024-04-17T12:20:53.290000+02:00,22.499542,37.625544
2024-04-17T12:20:53.800000+02:00,22.528915,37.545434
2024-04-17T12:20:54.310000+02:00,22.547607,37.543526
2024-04-17T12:20:54.810000+02:00,22.531586,37.427176
2024-04-17T12:20:55.320000+02:00,22.547607,37.432898
2024-04-17T12:20:55.830000+02:00,22.558289,37.3299
2024-04-17T12:20:56.340000+02:00,22.598343,37.347066
2024-04-17T12:20:56.840000+02:00,22.638397,37.265049
2024-04-17T12:20:57.350000+02:00,22.627716,37.280308
2024-04-17T12:20:57.850000+02:00,22.649078,37.247883
2024-04-17T12:20:58.360000+02:00,22.675781,37.202106
2024-04-17T12:20:58.870000+02:00,22.697144,37.125811
2024-04-17T12:20:59.370000+02:00,22.726517,37.17731
2024-04-17T12:20:59.880000+02:00,22.694473,37.093385
2024-04-17T12:21:00.390000+02:00,22.691803,37.066682
2024-04-17T12:21:00.900000+02:00,22.689133,37.045701
2024-04-17T12:21:01.400000+02:00,22.678452,37.028534
2024-04-17T12:21:01.910000+02:00,22.678452,36.978943
2024-04-17T12:21:02.420000+02:00,22.686462,37.032349
2024-04-17T12:21:02.920000+02:00,22.678452,36.984665
2024-04-17T12:21:03.430000+02:00,22.675781,37.064775
2024-04-17T12:21:03.940000+02:00,22.646408,36.996109
2024-04-17T12:21:04.440000+02:00,22.670441,37.011368
2024-04-17T12:21:04.950000+02:00,22.649078,37.001831
2024-04-17T12:21:05.450000+02:00,22.649078,37.028534
2024-04-17T12:21:05.960000+02:00,22.65976,37.055238
2024-04-17T12:21:06.470000+02:00,22.66243,37.066682
2024-04-17T12:21:06.980000+02:00,22.649078,37.066682
2024-04-17T12:21:07.480000+02:00,22.6651,37.047608
2024-04-17T12:21:07.990000+02:00,22.686462,37.028534
2024-04-17T12:21:08.500000+02:00,22.697144,37.059052
2024-04-17T12:21:09.010000+02:00,22.718506,37.043793
2024-04-17T12:21:09.520000+02:00,22.715836,37.057145
2024-04-17T12:21:10.030000+02:00,22.737198,36.990387
2024-04-17T12:21:10.540000+02:00,22.745209,37.011368
2024-04-17T12:21:11.050000+02:00,22.769241,36.957961
2024-04-17T12:21:11.550000+02:00,22.774582,36.925536
2024-04-17T12:21:12.060000+02:00,22.779922,36.917906
2024-04-17T12:21:12.570000+02:00,22.750549,36.895018
2024-04-17T12:21:13.070000+02:00,22.747879,36.927443
2024-04-17T12:21:13.580000+02:00,22.729187,36.942702
2024-04-17T12:21:14.080000+02:00,22.694473,36.935073
2024-04-17T12:21:14.580000+02:00,22.686462,36.984665
2024-04-17T12:21:15.090000+02:00,22.675781,36.965591
2024-04-17T12:21:15.600000+02:00,22.686462,36.996109
2024-04-17T12:21:16.100000+02:00,22.670441,36.994202
2024-04-17T12:21:16.610000+02:00,22.689133,36.996109
2024-04-17T12:21:17.120000+02:00,22.675781,36.946517
2024-04-17T12:21:17.620000+02:00,22.6651,36.940795
2024-04-17T12:21:18.130000+02:00,22.649078,37.001831
2024-04-17T12:21:18.630000+02:00,22.6651,37.030442
2024-04-17T12:21:19.140000+02:00,22.697144,36.954147
2024-04-17T12:21:19.640000+02:00,22.715836,36.956054
2024-04-17T12:21:20.150000+02:00,22.737198,36.963684
2024-04-17T12:21:20.650000+02:00,22.771912,36.948425
2024-04-17T12:21:21.160000+02:00,22.790604,36.906462
2024-04-17T12:21:21.660000+02:00,22.801285,36.872129
2024-04-17T12:21:22.160000+02:00,22.763901,36.90074
2024-04-17T12:21:22.670000+02:00,22.76123,36.877852
2024-04-17T12:21:23.170000+02:00,22.75856,36.816815
2024-04-17T12:21:23.680000+02:00,22.745209,36.786297
2024-04-17T12:21:24.180000+02:00,22.731857,36.750057
2024-04-17T12:21:24.690000+02:00,22.697144,36.721447
2024-04-17T12:21:25.200000+02:00,22.697144,36.74052
2024-04-17T12:21:25.700000+02:00,22.6651,36.814908
2024-04-17T12:21:26.210000+02:00,22.6651,36.853056
2024-04-17T12:21:26.710000+02:00,22.657089,36.893111
2024-04-17T12:21:27.210000+02:00,22.654419,36.868315
2024-04-17T12:21:27.720000+02:00,22.6651,36.881666
2024-04-17T12:21:28.230000+02:00,22.675781,36.883574
2024-04-17T12:21:28.730000+02:00,22.670441,36.942702
2024-04-17T12:21:29.230000+02:00,22.697144,36.90074
2024-04-17T12:21:29.740000+02:00,22.66777,36.881666
2024-04-17T12:21:30.250000+02:00,22.66777,36.914092
2024-04-17T12:21:30.750000+02:00,22.633057,36.948425
2024-04-17T12:21:31.260000+02:00,22.641068,36.929351
2024-04-17T12:21:31.770000+02:00,22.651749,36.887388
2024-04-17T12:21:32.270000+02:00,22.630386,36.895018
2024-04-17T12:21:32.780000+02:00,22.638397,36.90837
2024-04-17T12:21:33.290000+02:00,22.651749,36.889296
2024-04-17T12:21:33.790000+02:00,22.649078,36.921721
2024-04-17T12:21:34.300000+02:00,22.651749,36.90837
2024-04-17T12:21:34.800000+02:00,22.633057,36.915999
2024-04-17T12:21:35.310000+02:00,22.649078,36.946517
2024-04-17T12:21:35.820000+02:00,22.654419,36.923629
2024-04-17T12:21:36.320000+02:00,22.6651,36.898833
2024-04-17T12:21:36.830000+02:00,22.673111,36.925536
2024-04-17T12:21:37.340000+02:00,22.691803,36.889296
2024-04-17T12:21:37.840000+02:00,22.702484,36.906462
2024-04-17T12:21:38.350000+02:00,22.723846,36.946517
2024-04-17T12:21:38.860000+02:00,22.734528,36.957961
2024-04-17T12:21:39.360000+02:00,22.713165,36.925536
2024-04-17T12:21:39.870000+02:00,22.75856,36.929351
2024-04-17T12:21:40.380000+02:00,22.75322,36.994202
2024-04-17T12:21:40.880000+02:00,22.76123,36.946517
2024-04-17T12:21:41.390000+02:00,22.774582,36.952239
2024-04-17T12:21:41.900000+02:00,22.763901,36.965591
2024-04-17T12:21:42.410000+02:00,22.779922,36.952239
2024-04-17T12:21:42.910000+02:00,22.787933,36.889296
2024-04-17T12:21:43.420000+02:00,22.779922,36.959869
2024-04-17T12:21:43.930000+02:00,22.782593,36.917906
2024-04-17T12:21:44.440000+02:00,22.801285,36.879759
2024-04-17T12:21:44.940000+02:00,22.782593,36.885481
2024-04-17T12:21:45.450000+02:00,22.793274,36.872129
2024-04-17T12:21:45.960000+02:00,22.782593,36.822538
2024-04-17T12:21:46.470000+02:00,22.76123,36.833982
2024-04-17T12:21:46.970000+02:00,22.742538,36.853056
2024-04-17T12:21:47.480000+02:00,22.75589,36.797742
2024-04-17T12:21:47.980000+02:00,22.734528,36.801556
2024-04-17T12:21:48.490000+02:00,22.750549,36.811093
2024-04-17T12:21:49+02:00,22.739868,36.778668
2024-04-17T12:21:49.500000+02:00,22.777252,36.767224
2024-04-17T12:21:50+02:00,22.801285,36.816815
2024-04-17T12:21:50.510000+02:00,22.790604,36.811093
2024-04-17T12:21:51.010000+02:00,22.830658,36.79202
2024-04-17T12:21:51.520000+02:00,22.817307,36.772946
2024-04-17T12:21:52.030000+02:00,22.817307,36.763409
2024-04-17T12:21:52.530000+02:00,22.811966,36.757687
2024-04-17T12:21:53.040000+02:00,22.814636,36.744335
2024-04-17T12:21:53.550000+02:00,22.827988,36.721447
2024-04-17T12:21:54.060000+02:00,22.825317,36.79202
2024-04-17T12:21:54.570000+02:00,22.84935,36.761501
2024-04-17T12:21:55.070000+02:00,22.819977,36.803464
2024-04-17T12:21:55.580000+02:00,22.809296,36.772946
2024-04-17T12:21:56.090000+02:00,22.798615,36.843519
2024-04-17T12:21:56.590000+02:00,22.814636,36.776761
2024-04-17T12:21:57.100000+02:00,22.806625,36.797742
2024-04-17T12:21:57.610000+02:00,22.825317,36.814908
2024-04-17T12:21:58.120000+02:00,22.809296,36.801556
2024-04-17T12:21:58.620000+02:00,22.819977,36.832074
2024-04-17T12:21:59.130000+02:00,22.777252,36.799649
2024-04-17T12:21:59.630000+02:00,22.798615,36.875944
2024-04-17T12:22:00.140000+02:00,22.795944,36.90837
2024-04-17T12:22:00.650000+02:00,22.790604,36.912184
2024-04-17T12:22:01.160000+02:00,22.793274,36.933165
2024-04-17T12:22:01.660000+02:00,22.801285,36.919814
2024-04-17T12:22:02.170000+02:00,22.827988,36.824445
2024-04-17T12:22:02.680000+02:00,22.806625,36.801556
2024-04-17T12:22:03.190000+02:00,22.809296,36.809186
2024-04-17T12:22:03.690000+02:00,22.860031,36.767224
2024-04-17T12:22:04.200000+02:00,22.85202,36.797742
2024-04-17T12:22:04.700000+02:00,22.854691,36.774853
2024-04-17T12:22:05.210000+02:00,22.84668,36.727169
2024-04-17T12:22:05.710000+02:00,22.841339,36.700465
2024-04-17T12:22:06.220000+02:00,22.841339,36.746242
2024-04-17T12:22:06.720000+02:00,22.841339,36.710002
2024-04-17T12:22:07.230000+02:00,22.844009,36.713817
2024-04-17T12:22:07.740000+02:00,22.884064,36.769131
2024-04-17T12:22:08.240000+02:00,22.862701,36.767224
2024-04-17T12:22:08.750000+02:00,22.878723,36.717632
2024-04-17T12:22:09.260000+02:00,22.884064,36.687114
2024-04-17T12:22:09.770000+02:00,22.905426,36.673762
2024-04-17T12:22:10.280000+02:00,22.908096,36.614633
2024-04-17T12:22:10.780000+02:00,22.892075,36.553597
2024-04-17T12:22:11.290000+02:00,22.926788,36.582208
2024-04-17T12:22:11.790000+02:00,22.966843,36.532616
2024-04-17T12:22:12.300000+02:00,22.966843,36.521172
2024-04-17T12:22:12.800000+02:00,22.993546,36.557412
2024-04-17T12:22:13.310000+02:00,22.990875,36.524987
2024-04-17T12:22:13.820000+02:00,22.988205,36.467765
2024-04-17T12:22:14.320000+02:00,23.028259,36.528801
2024-04-17T12:22:14.830000+02:00,23.009567,36.524987
2024-04-17T12:22:15.340000+02:00,22.985535,36.467765
2024-04-17T12:22:15.840000+02:00,22.974854,36.517357
2024-04-17T12:22:16.350000+02:00,22.996216,36.496376
2024-04-17T12:22:16.860000+02:00,22.990875,36.481117
2024-04-17T12:22:17.370000+02:00,22.977524,36.47921
2024-04-17T12:22:17.880000+02:00,22.974854,36.425803
2024-04-17T12:22:18.380000+02:00,22.980194,36.393378
2024-04-17T12:22:18.890000+02:00,22.953491,36.418173
2024-04-17T12:22:19.400000+02:00,22.964172,36.370489
2024-04-17T12:22:19.900000+02:00,22.974854,36.397192
2024-04-17T12:22:20.410000+02:00,22.94014,36.412451
2024-04-17T12:22:20.920000+02:00,22.908096,36.385748
2024-04-17T12:22:21.430000+02:00,22.921448,36.462043
2024-04-17T12:22:21.940000+02:00,22.892075,36.483024
2024-04-17T12:22:22.440000+02:00,22.908096,36.492561
2024-04-17T12:22:22.950000+02:00,22.892075,36.549783
2024-04-17T12:22:23.450000+02:00,22.894745,36.566949
2024-04-17T12:22:23.960000+02:00,22.886734,36.555505
2024-04-17T12:22:24.460000+02:00,22.873383,36.601282
2024-04-17T12:22:24.970000+02:00,22.838669,36.563134
2024-04-17T12:22:25.470000+02:00,22.798615,36.589837
2024-04-17T12:22:25.980000+02:00,22.814636,36.578393
2024-04-17T12:22:26.490000+02:00,22.819977,36.580301
2024-04-17T12:22:27+02:00,22.798615,36.580301
2024-04-17T12:22:27.500000+02:00,22.817307,36.605097
2024-04-17T12:22:28+02:00,22.819977,36.645151
2024-04-17T12:22:28.510000+02:00,22.825317,36.662318
2024-04-17T12:22:29.020000+02:00,22.841339,36.685206
2024-04-17T12:22:29.520000+02:00,22.814636,36.71191
2024-04-17T12:22:30.020000+02:00,22.814636,36.666133
2024-04-17T12:22:30.520000+02:00,22.811966,36.744335
2024-04-17T12:22:31.030000+02:00,22.811966,36.723354
2024-04-17T12:22:31.540000+02:00,22.814636,36.729076
2024-04-17T12:22:32.040000+02:00,22.817307,36.698558
2024-04-17T12:22:32.550000+02:00,22.790604,36.700465
2024-04-17T12:22:33.050000+02:00,22.838669,36.725261
2024-04-17T12:22:33.560000+02:00,22.798615,36.639429
2024-04-17T12:22:34.070000+02:00,22.801285,36.635615
2024-04-17T12:22:34.570000+02:00,22.803955,36.677577
2024-04-17T12:22:35.080000+02:00,22.779922,36.666133
2024-04-17T12:22:35.590000+02:00,22.771912,36.715724
2024-04-17T12:22:36.100000+02:00,22.739868,36.708095
2024-04-17T12:22:36.600000+02:00,22.734528,36.744335
2024-04-17T12:22:37.110000+02:00,22.734528,36.765316
2024-04-17T12:22:37.610000+02:00,22.726517,36.803464
2024-04-17T12:22:38.120000+02:00,22.729187,36.917906
2024-04-17T12:22:38.620000+02:00,22.734528,36.931258
2024-04-17T12:22:39.130000+02:00,22.76123,37.003738
2024-04-17T12:22:39.640000+02:00,22.777252,36.94461
2024-04-17T12:22:40.140000+02:00,22.809296,36.919814
2024-04-17T12:22:40.650000+02:00,22.827988,36.889296
2024-04-17T12:22:41.160000+02:00,22.838669,36.858778
2024-04-17T12:22:41.690000+02:00,22.84668,36.851148
2024-04-17T12:22:42.190000+02:00,22.865372,36.851148
2024-04-17T12:22:42.690000+02:00,22.870712,36.772946
2024-04-17T12:22:43.200000+02:00,22.870712,36.750057
2024-04-17T12:22:43.710000+02:00,22.873383,36.730983
2024-04-17T12:22:44.220000+02:00,22.897415,36.706188
2024-04-17T12:22:44.720000+02:00,22.868042,36.671855
2024-04-17T12:22:45.220000+02:00,22.865372,36.645151
2024-04-17T12:22:45.730000+02:00,22.85202,36.673762
2024-04-17T12:22:46.240000+02:00,22.841339,36.616541
2024-04-17T12:22:46.750000+02:00,22.835999,36.614633
2024-04-17T12:22:47.250000+02:00,22.835999,36.618448
2024-04-17T12:22:47.760000+02:00,22.817307,36.687114
2024-04-17T12:22:48.270000+02:00,22.825317,36.685206
2024-04-17T12:22:48.770000+02:00,22.825317,36.685206
2024-04-17T12:22:49.280000+02:00,22.825317,36.700465
2024-04-17T12:22:49.790000+02:00,22.825317,36.746242
2024-04-17T12:22:50.290000+02:00,22.814636,36.71191
2024-04-17T12:22:50.800000+02:00,22.838669,36.700465
2024-04-17T12:22:51.310000+02:00,22.870712,36.692836
2024-04-17T12:22:51.810000+02:00,22.862701,36.683299
2024-04-17T12:22:52.320000+02:00,22.908096,36.658503
2024-04-17T12:22:52.830000+02:00,22.924118,36.647059
2024-04-17T12:22:53.340000+02:00,22.934799,36.603189
2024-04-17T12:22:53.850000+02:00,22.974854,36.59556
2024-04-17T12:22:54.350000+02:00,22.956161,36.576486
2024-04-17T12:22:54.860000+02:00,22.953491,36.540246
2024-04-17T12:22:55.370000+02:00,22.956161,36.519265
2024-04-17T12:22:55.880000+02:00,22.990875,36.496376
2024-04-17T12:22:56.390000+02:00,22.990875,36.441062
2024-04-17T12:22:56.890000+02:00,22.953491,36.496376
2024-04-17T12:22:57.400000+02:00,22.948151,36.483024
2024-04-17T12:22:57.900000+02:00,22.956161,36.469673
2024-04-17T12:22:58.410000+02:00,22.974854,36.486839
2024-04-17T12:22:58.920000+02:00,22.953491,36.526894
2024-04-17T12:22:59.420000+02:00,22.964172,36.51545
2024-04-17T12:22:59.930000+02:00,22.985535,36.524987
2024-04-17T12:23:00.440000+02:00,22.958832,36.505913
2024-04-17T12:23:00.940000+02:00,22.982864,36.460136
2024-04-17T12:23:01.450000+02:00,22.956161,36.448692
2024-04-17T12:23:01.960000+02:00,22.969513,36.484932
2024-04-17T12:23:02.470000+02:00,22.934799,36.500191
2024-04-17T12:23:02.970000+02:00,22.950821,36.500191
2024-04-17T12:23:03.480000+02:00,22.950821,36.469673
2024-04-17T12:23:03.990000+02:00,22.974854,36.47921
2024-04-17T12:23:04.490000+02:00,22.982864,36.460136
2024-04-17T12:23:04.990000+02:00,22.990875,36.469673
2024-04-17T12:23:05.500000+02:00,23.014908,36.425803
2024-04-17T12:23:06+02:00,23.001556,36.437247
2024-04-17T12:23:06.510000+02:00,23.012238,36.401007
2024-04-17T12:23:07.010000+02:00,23.006897,36.395285
2024-04-17T12:23:07.520000+02:00,22.958832,36.359045
2024-04-17T12:23:08.020000+02:00,22.950821,36.31899
2024-04-17T12:23:08.530000+02:00,22.932129,36.326619
2024-04-17T12:23:09.040000+02:00,22.94281,36.372396
2024-04-17T12:23:09.550000+02:00,22.937469,36.402914
2024-04-17T12:23:10.060000+02:00,22.926788,36.395285
2024-04-17T12:23:10.560000+02:00,22.926788,36.401007
2024-04-17T12:23:11.070000+02:00,22.929459,36.439155
2024-04-17T12:23:11.580000+02:00,22.924118,36.429618
2024-04-17T12:23:12.100000+02:00,22.932129,36.463951
2024-04-17T12:23:12.600000+02:00,22.934799,36.397192
2024-04-17T12:23:13.100000+02:00,22.961502,36.433433
2024-04-17T12:23:13.610000+02:00,22.977524,36.43534
2024-04-17T12:23:14.120000+02:00,22.969513,36.425803
2024-04-17T12:23:14.620000+02:00,22.94548,36.404822
2024-04-17T12:23:15.130000+02:00,22.910767,36.414359
2024-04-17T12:23:15.640000+02:00,22.929459,36.402914
2024-04-17T12:23:16.150000+02:00,22.905426,36.456321
2024-04-17T12:23:16.660000+02:00,22.916107,36.469673
2024-04-17T12:23:17.160000+02:00,22.921448,36.51545
2024-04-17T12:23:17.670000+02:00,22.921448,36.498283
2024-04-17T12:23:18.180000+02:00,22.897415,36.51545
2024-04-17T12:23:18.690000+02:00,22.905426,36.559319
2024-04-17T12:23:19.190000+02:00,22.910767,36.555505
2024-04-17T12:23:19.700000+02:00,22.932129,36.504005
2024-04-17T12:23:20.210000+02:00,22.953491,36.492561
2024-04-17T12:23:20.710000+02:00,22.980194,36.492561
2024-04-17T12:23:21.220000+02:00,22.977524,36.412451
2024-04-17T12:23:21.730000+02:00,22.998886,36.450599
2024-04-17T12:23:22.230000+02:00,23.012238,36.416266
2024-04-17T12:23:22.750000+02:00,23.041611,36.395285
2024-04-17T12:23:23.250000+02:00,23.03627,36.338064
2024-04-17T12:23:23.750000+02:00,23.03093,36.351415
2024-04-17T12:23:24.260000+02:00,22.996216,36.343786
2024-04-17T12:23:24.770000+02:00,22.993546,36.376211
