Date,Time,Reflect,Black,Wet
8:50:51 PM,0,21.27294,20.79581,16.63603
8:50:52 PM,0.1,21.25761,20.77507,16.6238
8:50:52 PM,0.2,21.25293,20.75982,16.5982
8:50:52 PM,0.3,21.2512,20.75649,16.59473
8:50:52 PM,0.4,21.33034,20.87317,16.70728
8:50:52 PM,0.5,21.32743,20.86026,16.69174
8:50:52 PM,0.6,21.36851,20.89721,16.72386
8:50:52 PM,0.7,21.36519,20.88581,16.72492
8:50:52 PM,0.8,21.35227,20.87716,16.71723
8:50:52 PM,0.9,21.36364,20.8662,16.71213
8:50:52 PM,1,21.38177,20.88075,16.72398
8:50:53 PM,1.1,21.36513,20.89537,16.74082
8:50:53 PM,1.2,21.3902,20.90935,16.75709
8:50:53 PM,1.3,21.41693,20.94793,16.79073
8:50:53 PM,1.4,21.36893,20.90168,16.75513
8:50:53 PM,1.5,21.32738,20.87383,16.71955
8:50:53 PM,1.6,21.35388,20.90805,16.75138
8:50:53 PM,1.7,21.35007,20.89436,16.73767
8:50:53 PM,1.8,21.33907,20.89954,16.74063
8:50:53 PM,1.9,21.35674,20.8963,16.73425
8:50:53 PM,2,21.36213,20.89361,16.74391
8:50:54 PM,2.1,21.33901,20.88382,16.73043
8:50:54 PM,2.2,21.40161,20.93496,16.77998
8:50:54 PM,2.3,21.38692,20.92377,16.76772
8:50:54 PM,2.4,21.37793,20.93485,16.77046
8:50:54 PM,2.5,21.32725,20.87406,16.7082
8:50:54 PM,2.6,21.31925,20.85624,16.69495
8:50:54 PM,2.7,21.26994,20.81042,16.66116
8:50:54 PM,2.8,21.29797,20.80613,16.65552
8:50:54 PM,2.9,21.304,20.81548,16.66426
8:50:54 PM,3,21.26209,20.78228,16.63709
8:50:55 PM,3.1,21.2464,20.77269,16.62932
8:50:55 PM,3.2,21.22584,20.76487,16.62714
8:50:55 PM,3.3,21.24844,20.79193,16.6505
8:50:55 PM,3.4,21.2554,20.78898,16.65189
8:50:55 PM,3.5,21.24916,20.78313,16.64747
8:50:55 PM,3.6,21.25432,20.7903,16.64472
8:50:55 PM,3.7,21.29889,20.85856,16.71571
8:50:55 PM,3.8,21.3014,20.82568,16.68386
8:50:55 PM,3.9,21.31581,20.804,16.67329
8:50:55 PM,4,21.28382,20.81956,16.68733
8:50:56 PM,4.1,21.35821,20.84402,16.71823
8:50:56 PM,4.2,21.36843,20.90933,16.78339
8:50:56 PM,4.3,21.3345,20.87457,16.74972
8:50:56 PM,4.4,21.31765,20.83337,16.70781
8:50:56 PM,4.5,21.29767,20.82197,16.69508
8:50:56 PM,4.6,21.35844,20.85641,16.7301
8:50:56 PM,4.7,21.34374,20.87475,16.75522
8:50:56 PM,4.8,21.32576,20.84466,16.72867
8:50:56 PM,4.9,21.34879,20.87347,16.75753
8:50:56 PM,5,21.31848,20.83571,16.71821
8:50:57 PM,5.1,21.32118,20.84969,16.73495
