Date+Time,Tair-wet,RH-wet
2024-04-17T12:36:03.210000+02:00,22.29393,37.427176
2024-04-17T12:36:03.710000+02:00,22.299271,37.390936
2024-04-17T12:36:04.210000+02:00,22.29126,37.333715
2024-04-17T12:36:04.710000+02:00,22.325974,37.291752
2024-04-17T12:36:05.220000+02:00,22.325974,37.3299
2024-04-17T12:36:05.730000+02:00,22.406082,37.331807
2024-04-17T12:36:06.240000+02:00,22.414093,37.259327
2024-04-17T12:36:06.750000+02:00,22.448807,37.280308
2024-04-17T12:36:07.250000+02:00,22.462158,37.211643
2024-04-17T12:36:07.760000+02:00,22.470169,37.167773
2024-04-17T12:36:08.270000+02:00,22.483521,37.156329
2024-04-17T12:36:08.780000+02:00,22.515564,37.121996
2024-04-17T12:36:09.290000+02:00,22.520905,37.085756
2024-04-17T12:36:09.800000+02:00,22.515564,37.074311
2024-04-17T12:36:10.310000+02:00,22.528915,37.011368
2024-04-17T12:36:10.810000+02:00,22.515564,37.036164
2024-04-17T12:36:11.320000+02:00,22.558289,37.015183
2024-04-17T12:36:11.830000+02:00,22.57431,36.978943
2024-04-17T12:36:12.340000+02:00,22.590332,36.938888
2024-04-17T12:36:12.850000+02:00,22.590332,36.896925
2024-04-17T12:36:13.360000+02:00,22.593002,36.923629
2024-04-17T12:36:13.870000+02:00,22.635727,36.895018
2024-04-17T12:36:14.370000+02:00,22.633057,36.877852
2024-04-17T12:36:14.880000+02:00,22.651749,36.866407
2024-04-17T12:36:15.390000+02:00,22.66777,36.839704
2024-04-17T12:36:15.900000+02:00,22.641068,36.776761
2024-04-17T12:36:16.410000+02:00,22.649078,36.79202
2024-04-17T12:36:16.910000+02:00,22.641068,36.788205
2024-04-17T12:36:17.420000+02:00,22.622375,36.786297
2024-04-17T12:36:17.920000+02:00,22.630386,36.797742
2024-04-17T12:36:18.430000+02:00,22.633057,36.799649
2024-04-17T12:36:18.940000+02:00,22.617035,36.782483
2024-04-17T12:36:19.440000+02:00,22.638397,36.763409
2024-04-17T12:36:19.940000+02:00,22.6651,36.82826
2024-04-17T12:36:20.450000+02:00,22.657089,36.872129
2024-04-17T12:36:20.960000+02:00,22.649078,36.866407
2024-04-17T12:36:21.470000+02:00,22.649078,36.917906
