Date+Time,Tair-wet,RH-wet
2024-04-17T10:08:21.240000+02:00,21.311264,36.332341
2024-04-17T10:08:21.760000+02:00,21.311264,36.334249
2024-04-17T10:08:22.260000+02:00,21.321945,36.31899
2024-04-17T10:08:22.770000+02:00,21.324615,36.303731
2024-04-17T10:08:23.280000+02:00,21.343307,36.317082
2024-04-17T10:08:23.790000+02:00,21.356659,36.267491
2024-04-17T10:08:24.290000+02:00,21.332626,36.265583
2024-04-17T10:08:24.800000+02:00,21.36734,36.31136
2024-04-17T10:08:25.310000+02:00,21.329956,36.339971
2024-04-17T10:08:25.820000+02:00,21.372681,36.338064
2024-04-17T10:08:26.320000+02:00,21.356659,36.359045
2024-04-17T10:08:26.830000+02:00,21.375351,36.332341
2024-04-17T10:08:27.340000+02:00,21.36734,36.336156
2024-04-17T10:08:27.840000+02:00,21.383362,36.385748
2024-04-17T10:08:28.340000+02:00,21.394043,36.370489
2024-04-17T10:08:28.850000+02:00,21.378021,36.351415
2024-04-17T10:08:29.350000+02:00,21.426086,36.36286
2024-04-17T10:08:29.860000+02:00,21.439438,36.343786
2024-04-17T10:08:30.370000+02:00,21.423416,36.36286
2024-04-17T10:08:30.870000+02:00,21.431427,36.406729
2024-04-17T10:08:31.380000+02:00,21.418076,36.322805
2024-04-17T10:08:31.880000+02:00,21.412735,36.271305
2024-04-17T10:08:32.390000+02:00,21.428757,36.263676
2024-04-17T10:08:32.890000+02:00,21.426086,36.235065
2024-04-17T10:08:33.400000+02:00,21.407394,36.215991
2024-04-17T10:08:33.900000+02:00,21.394043,36.214084
2024-04-17T10:08:34.410000+02:00,21.391373,36.204547
2024-04-17T10:08:34.910000+02:00,21.415405,36.181659
2024-04-17T10:08:35.410000+02:00,21.394043,36.200732
2024-04-17T10:08:35.920000+02:00,21.426086,36.156863
2024-04-17T10:08:36.430000+02:00,21.394043,36.179751
2024-04-17T10:08:36.930000+02:00,21.412735,36.168307
2024-04-17T10:08:37.430000+02:00,21.394043,36.162585
2024-04-17T10:08:37.930000+02:00,21.388702,36.210269
2024-04-17T10:08:38.450000+02:00,21.394043,36.15877
2024-04-17T10:08:38.960000+02:00,21.36734,36.177844
