Date,Time,Reflect,Black,Wet
10:42:46 AM,0,22.49371,22.85198,17.46283
10:42:46 AM,0.1,22.48595,22.85445,17.45862
10:42:46 AM,0.2,22.51115,22.88189,17.49401
10:42:46 AM,0.3,22.5827,22.94769,17.55491
10:42:46 AM,0.4,22.578,22.93183,17.53595
10:42:46 AM,0.5,22.48338,22.86271,17.48224
10:42:46 AM,0.6,22.50717,22.88062,17.4952
10:42:46 AM,0.7,22.46756,22.8314,17.43053
10:42:46 AM,0.8,22.46893,22.83473,17.43938
10:42:46 AM,0.9,22.48174,22.85776,17.46077
10:42:47 AM,1,22.54605,22.93359,17.52938
10:42:47 AM,1.1,22.49285,22.87113,17.46066
10:42:47 AM,1.2,22.46145,22.84946,17.42832
10:42:47 AM,1.3,22.50081,22.86731,17.44637
10:42:47 AM,1.4,22.48088,22.86524,17.44726
10:42:47 AM,1.5,22.48267,22.90751,17.49487
10:42:47 AM,1.6,22.50011,22.90204,17.49551
10:42:47 AM,1.7,22.49117,22.89368,17.51377
10:42:47 AM,1.8,22.45302,22.85554,17.48693
10:42:47 AM,1.9,22.4847,22.86912,17.51947
10:42:48 AM,2,22.49663,22.90734,17.555
10:42:48 AM,2.1,22.48132,22.81665,17.47166
10:42:48 AM,2.2,22.44382,22.81029,17.45583
10:42:48 AM,2.3,22.43385,22.80947,17.44481
10:42:48 AM,2.4,22.48997,22.85828,17.4943
10:42:48 AM,2.5,22.47119,22.85498,17.49199
10:42:48 AM,2.6,22.47638,22.84338,17.48472
10:42:48 AM,2.7,22.47856,22.84181,17.47487
10:42:48 AM,2.8,22.47795,22.83396,17.4609
10:42:48 AM,2.9,22.44763,22.82172,17.44644
10:42:49 AM,3,22.43435,22.82882,17.44639
10:42:49 AM,3.1,22.42975,22.82178,17.43276
10:42:49 AM,3.2,22.49947,22.85318,17.46311
10:42:49 AM,3.3,22.50625,22.87973,17.49196
10:42:49 AM,3.4,22.47924,22.87457,17.47758
10:42:49 AM,3.5,22.46553,22.85532,17.44757
10:42:49 AM,3.6,22.48334,22.86282,17.44972
10:42:49 AM,3.7,22.46571,22.85566,17.44605
10:42:49 AM,3.8,22.46035,22.85732,17.44721
10:42:49 AM,3.9,22.4595,22.85093,17.44251
10:42:50 AM,4,22.46227,22.85647,17.44999
10:42:50 AM,4.1,22.4464,22.83568,17.42924
10:42:50 AM,4.2,22.50424,22.88138,17.4854
10:42:50 AM,4.3,22.55192,22.93168,17.53002
10:42:50 AM,4.4,22.48802,22.8807,17.4879
10:42:50 AM,4.5,22.57461,22.95761,17.56814
10:42:50 AM,4.6,22.53705,22.91104,17.52558
10:42:50 AM,4.7,22.58257,22.93714,17.55346
10:42:50 AM,4.8,22.56231,22.95652,17.56938
10:42:50 AM,4.9,22.53466,22.93797,17.54809
10:42:51 AM,5,22.44893,22.82366,17.44245
10:42:51 AM,5.1,22.48834,22.83478,17.44261
10:42:51 AM,5.2,22.48913,22.89904,17.50772
10:42:51 AM,5.3,22.47334,22.87249,17.46787
10:42:51 AM,5.4,22.49767,22.90874,17.51441
10:42:51 AM,5.5,22.46408,22.85844,17.46872
10:42:51 AM,5.6,22.44117,22.82964,17.42775
10:42:51 AM,5.7,22.46893,22.85732,17.45195
10:42:51 AM,5.8,22.45861,22.83209,17.43994
10:42:51 AM,5.9,22.49136,22.85319,17.46271
10:42:52 AM,6,22.48628,22.88277,17.49284
10:42:52 AM,6.1,22.47466,22.88236,17.48885
10:42:52 AM,6.2,22.44326,22.82691,17.4241
10:42:52 AM,6.3,22.47543,22.83554,17.4395
10:42:52 AM,6.4,22.46749,22.85967,17.45918
10:42:52 AM,6.5,22.45414,22.83938,17.44163
10:42:52 AM,6.6,22.49675,22.85257,17.45716
10:42:52 AM,6.7,22.50408,22.86782,17.47257
10:42:52 AM,6.8,22.45475,22.83521,17.43183
10:42:52 AM,6.9,22.46295,22.82007,17.41848
10:42:53 AM,7,22.4528,22.81425,17.41636
10:42:53 AM,7.1,22.46908,22.83604,17.4299
10:42:53 AM,7.2,22.46756,22.81735,17.41559
10:42:53 AM,7.3,22.48736,22.867,17.46838
10:42:53 AM,7.4,22.45031,22.81247,17.41441
10:42:53 AM,7.5,22.46364,22.8036,17.40842
10:42:53 AM,7.6,22.4632,22.83357,17.42693
10:42:53 AM,7.7,22.4543,22.84718,17.44822
10:42:53 AM,7.8,22.46089,22.81804,17.41597
10:42:53 AM,7.9,22.47301,22.84211,17.44123
10:42:54 AM,8,22.42798,22.78,17.38978
10:42:54 AM,8.1,22.43366,22.78465,17.38418
10:42:54 AM,8.2,22.40759,22.78841,17.38876
10:42:54 AM,8.3,22.42792,22.83172,17.42494
10:42:54 AM,8.4,22.45933,22.83815,17.43617
10:42:54 AM,8.5,22.43919,22.82246,17.41505
