Date,RH,T_air,T_reflect,T_dry,T_low ,T_medium,T_high,T_wet,T_leaf
12:40:12 PM,35.69703436,23.09845659,23.6222,24.86371,22.49345,21.95335,21.49147,19.0372,21.167118
12:40:12 PM,35.69753846,23.09714846,23.62543,24.84926,22.47855,21.93092,21.47084,19.0168,21.147586
12:40:12 PM,35.69807765,23.09580589,23.5932,24.83682,22.46588,21.92056,21.4573,19.0037,21.128428
12:40:12 PM,35.69864763,23.09442905,23.56673,24.79997,22.43163,21.88331,21.42121,18.96048,21.094416
12:40:12 PM,35.69924622,23.0930216,23.61415,24.84995,22.48252,21.93983,21.474,19.0128,21.143294
12:40:12 PM,35.69987194,23.09158839,23.58465,24.81964,22.45264,21.91112,21.446,18.98588,21.117216
12:40:12 PM,35.70052331,23.09013425,23.56634,24.79857,22.44577,21.9059,21.43651,18.98114,21.109306
12:40:12 PM,35.70119885,23.08866403,23.58128,24.81425,22.45724,21.91335,21.44736,18.99421,21.11602
12:40:12 PM,35.70189708,23.08718257,23.61426,24.82662,22.46822,21.91955,21.4521,18.99294,21.12597
12:40:12 PM,35.70261653,23.0856947,23.61685,24.82622,22.47118,21.92272,21.44764,18.99765,21.128234
12:40:13 PM,35.70335572,23.08420527,23.57635,24.81725,22.45895,21.90985,21.44156,18.98813,21.116048
12:40:13 PM,35.70411316,23.08271912,23.56833,24.78872,22.43581,21.89278,21.4197,18.96466,21.092994
12:40:13 PM,35.70488737,23.08124108,23.556,24.78447,22.43257,21.88097,21.41142,18.95078,21.095096
12:40:13 PM,35.70567689,23.079776,23.57283,24.78608,22.43845,21.88218,21.41316,18.96034,21.099058
12:40:13 PM,35.70648023,23.07832871,23.61372,24.83111,22.48044,21.92742,21.4478,19.00826,21.145332
12:40:13 PM,35.70729592,23.07690407,23.57294,24.78148,22.43371,21.88488,21.40936,18.95921,21.098668
12:40:13 PM,35.70812246,23.0755069,23.57377,24.79787,22.4575,21.89865,21.43107,18.96993,21.112324
12:40:13 PM,35.70895839,23.07414205,23.58499,24.8174,22.47971,21.92343,21.45474,18.98579,21.13209
12:40:13 PM,35.70980223,23.07281435,23.56461,24.77401,22.43346,21.88378,21.41537,18.93425,21.089046
12:40:13 PM,35.7106525,23.07152866,23.56998,24.77734,22.43641,21.89103,21.41892,18.9403,21.100408
12:40:14 PM,35.71150771,23.0702898,23.56681,24.77079,22.43118,21.89195,21.41118,18.93205,21.092088
12:40:14 PM,35.71236639,23.06910262,23.57282,24.77809,22.43239,21.88668,21.42412,18.93458,21.097664
12:40:14 PM,35.71322707,23.06797196,23.57724,24.77752,22.42924,21.88904,21.42121,18.92876,21.098416
12:40:14 PM,35.71408826,23.06690265,23.6131,24.82005,22.46739,21.92371,21.46062,18.97701,21.132438
12:40:14 PM,35.71494848,23.06589955,23.60797,24.83724,22.49155,21.93915,21.48045,18.97886,21.152436
12:40:14 PM,35.71580626,23.06496748,23.6391,24.85472,22.50609,21.95399,21.49513,18.99669,21.16878
12:40:14 PM,35.71666012,23.0641113,23.64131,24.85282,22.51068,21.96118,21.49108,19.00151,21.170328
12:40:14 PM,35.71750858,23.06333583,23.62514,24.8375,22.49696,21.94549,21.47995,18.98286,21.159224
12:40:14 PM,35.71835015,23.06264592,23.61964,24.83077,22.48729,21.94063,21.47226,18.96692,21.158528
12:40:14 PM,35.71918337,23.06204641,23.64459,24.86268,22.50972,21.96597,21.49594,18.98997,21.181132
12:40:15 PM,35.72000675,23.06154214,23.65117,24.86585,22.50499,21.96392,21.4902,18.98207,21.172888
12:40:15 PM,35.72081881,23.06113795,23.64433,24.85864,22.50471,21.95836,21.48239,18.97945,21.169732
12:40:15 PM,35.72161808,23.06083868,23.6321,24.88222,22.52577,21.98375,21.51049,19.00268,21.187736
12:40:15 PM,35.72240302,23.06064902,23.64371,24.85095,22.49353,21.95395,21.47927,18.97115,21.152438
12:40:15 PM,35.72317086,23.06057017,23.62825,24.85197,22.49688,21.95709,21.47752,18.9742,21.159074
12:40:15 PM,35.72391756,23.06059985,23.60866,24.83045,22.48152,21.93685,21.46031,18.95659,21.14141
12:40:15 PM,35.72463904,23.06073562,23.61782,24.83271,22.49225,21.94011,21.46575,18.96699,21.15044
12:40:15 PM,35.72533124,23.06097505,23.61195,24.82786,22.49089,21.93412,21.46222,18.96585,21.15079
12:40:15 PM,35.72599006,23.0613157,23.65217,24.88492,22.53049,21.97887,21.51502,19.01236,21.193982
12:40:15 PM,35.72661142,23.06175515,23.6446,24.85107,22.50439,21.95194,21.48493,18.98301,21.162806
12:40:16 PM,35.72719125,23.06229094,23.62215,24.83605,22.49319,21.94399,21.46923,18.96421,21.153632
12:40:16 PM,35.72772547,23.06292066,23.64374,24.86155,22.51131,21.9643,21.48995,18.98762,21.172204
12:40:16 PM,35.72820999,23.06364186,23.62777,24.85084,22.4964,21.95221,21.47684,18.96705,21.160154
12:40:16 PM,35.72864073,23.06445212,23.64452,24.85825,22.50059,21.96178,21.48719,18.97885,21.172598
12:40:16 PM,35.72901362,23.06534899,23.63401,24.86067,22.51373,21.9664,21.503,18.98132,21.180156
12:40:16 PM,35.72932457,23.06633004,23.66183,24.88064,22.52874,21.97906,21.50465,18.99103,21.19069
12:40:16 PM,35.72956951,23.06739284,23.61984,24.83757,22.49599,21.94196,21.48021,18.95606,21.161412
12:40:16 PM,35.72974435,23.06853494,23.63484,24.87952,22.52265,21.97004,21.50654,18.98478,21.18764
12:40:16 PM,35.72984501,23.06975393,23.62987,24.85039,22.49472,21.95046,21.48134,18.95462,21.168374
12:40:16 PM,35.72986742,23.07104736,23.66999,24.89579,22.5344,21.99489,21.526,19.00824,21.204188
12:40:17 PM,35.72980748,23.07241279,23.6459,24.87247,22.51437,21.96805,21.49855,18.977,21.18501
12:40:17 PM,35.72966113,23.0738478,23.64011,24.86163,22.50517,21.95434,21.48385,18.96182,21.169852
12:40:17 PM,35.72942428,23.07534995,23.68891,24.88916,22.53075,21.97585,21.50101,18.97858,21.188878
12:40:17 PM,35.72909285,23.0769168,23.68064,24.90464,22.53906,21.98346,21.51948,18.98796,21.198226
12:40:17 PM,35.72866277,23.07854592,23.67003,24.87516,22.52266,21.96228,21.50265,18.97342,21.183886
12:40:17 PM,35.72812994,23.08023487,23.64341,24.88184,22.52045,21.96278,21.49818,18.98104,21.184738
12:40:17 PM,35.72749029,23.08198123,23.642,24.86987,22.5103,21.95387,21.48536,18.96829,21.174078
12:40:17 PM,35.72673975,23.08378254,23.65109,24.89109,22.53099,21.97468,21.50641,18.99273,21.20099
12:40:17 PM,35.72587422,23.08563639,23.70414,24.87927,22.51705,21.96636,21.49704,18.97967,21.183128
12:40:17 PM,35.72488964,23.08754034,23.6884,24.91645,22.5528,21.99588,21.5364,19.00633,21.214698
12:40:18 PM,35.72378191,23.08949194,23.63282,24.85733,22.50589,21.95613,21.48447,18.95756,21.174936
12:40:18 PM,35.72254696,23.09148877,23.64543,24.85562,22.50171,21.95156,21.47683,18.94856,21.169208
12:40:18 PM,35.72118071,23.09352839,23.64957,24.8762,22.52256,21.96827,21.4989,18.97161,21.190024
12:40:18 PM,35.71967908,23.09560837,23.64072,24.85317,22.50784,21.94917,21.47936,18.94489,21.166662
12:40:18 PM,35.71803799,23.09772627,23.66172,24.86076,22.51953,21.95675,21.48219,18.96017,21.181742
12:40:18 PM,35.71625335,23.09987965,23.6611,24.88695,22.53661,21.97987,21.50477,18.98121,21.20084
12:40:18 PM,35.7143211,23.10206609,23.68932,24.90807,22.54323,21.98804,21.51923,19.00031,21.21563
12:40:18 PM,35.71223714,23.10428315,23.67599,24.88654,22.53144,21.97496,21.50535,18.98479,21.197832
12:40:18 PM,35.70999739,23.10652839,23.67123,24.89022,22.52617,21.97539,21.50009,18.9689,21.188314
12:40:18 PM,35.70760104,23.10879868,23.64832,24.85681,22.48945,21.94175,21.47317,18.92723,21.16031
12:40:19 PM,35.70506026,23.11108806,23.64755,24.84907,22.48291,21.93985,21.46994,18.93139,21.15196
12:40:19 PM,35.70239051,23.11338988,23.6619,24.90229,22.52904,21.98017,21.51365,18.98759,21.20025
12:40:19 PM,35.69960722,23.11569748,23.63129,24.83881,22.4847,21.93273,21.46415,18.9206,21.151804
12:40:19 PM,35.69672584,23.11800422,23.63567,24.86817,22.51171,21.95835,21.49447,18.95246,21.183548
12:40:19 PM,35.69376181,23.12030344,23.64725,24.86828,22.5171,21.96494,21.49952,18.95785,21.185946
12:40:19 PM,35.69073057,23.12258848,23.6689,24.87135,22.51859,21.96765,21.49528,18.95765,21.184246
12:40:19 PM,35.68764756,23.12485269,23.66991,24.85801,22.49673,21.9518,21.47509,18.94148,21.164568
12:40:19 PM,35.68452823,23.12708942,23.68743,24.91769,22.54824,21.99603,21.53064,18.99409,21.22039
12:40:19 PM,35.68138802,23.12929201,23.65204,24.8565,22.49554,21.9467,21.47784,18.93788,21.166772
12:40:19 PM,35.67824237,23.13145381,23.61696,24.83153,22.48773,21.93237,21.45339,18.91176,21.14168
12:40:20 PM,35.67510672,23.13356816,23.64081,24.82668,22.48464,21.93306,21.46127,18.90861,21.149084
12:40:20 PM,35.67199653,23.13562842,23.60887,24.8348,22.49405,21.93316,21.46284,18.91685,21.157788
12:40:20 PM,35.66892722,23.13762792,23.62133,24.81463,22.46618,21.90835,21.43989,18.89291,21.125598
12:40:20 PM,35.66591424,23.13956001,23.64976,24.83032,22.48092,21.92572,21.45651,18.91061,21.146288
12:40:20 PM,35.66297304,23.14141804,23.61182,24.81873,22.46707,21.91808,21.44608,18.90491,21.13502
12:40:20 PM,35.66011905,23.14319536,23.62453,24.81913,22.46482,21.91508,21.44788,18.90818,21.127092
12:40:20 PM,35.65736773,23.1448853,23.62078,24.8028,22.44232,21.8907,21.41315,18.88317,21.107376
12:40:20 PM,35.6547345,23.14648122,23.64503,24.84217,22.48153,21.93567,21.45784,18.92754,21.14576
12:40:20 PM,35.65223482,23.14797647,23.62297,24.83922,22.47218,21.92416,21.44464,18.91578,21.144254
12:40:20 PM,35.64988413,23.14936438,23.63896,24.853,22.48215,21.93623,21.4538,18.93695,21.162034
12:40:21 PM,35.64769787,23.15063831,23.63631,24.87737,22.50775,21.958,21.47794,18.95281,21.174152
12:40:21 PM,35.64569147,23.15179159,23.64802,24.88794,22.52142,21.96925,21.49136,18.96746,21.189816
12:40:21 PM,35.6438804,23.15281759,23.64046,24.83076,22.47771,21.92447,21.44032,18.91478,21.144004
12:40:21 PM,35.64228008,23.15370963,23.61047,24.79587,22.44375,21.89283,21.4041,18.87707,21.110198
12:40:21 PM,35.64090596,23.15446108,23.61029,24.83731,22.47433,21.9263,21.44156,18.91143,21.138108
12:40:21 PM,35.63977348,23.15506526,23.59555,24.8359,22.46994,21.91969,21.43546,18.90893,21.134694
12:40:21 PM,35.63889809,23.15551554,23.58112,24.80655,22.43935,21.89494,21.40896,18.87477,21.110148
12:40:21 PM,35.63829522,23.15580526,23.59331,24.79978,22.4306,21.88498,21.40467,18.86082,21.099676
12:40:21 PM,35.63798032,23.15592776,23.61944,24.85554,22.47495,21.92537,21.44344,18.90979,21.140288
12:40:21 PM,35.63796694,23.15587749,23.58086,24.81834,22.44351,21.8985,21.41356,18.87578,21.107048
12:40:22 PM,35.63824905,23.15566043,23.58676,24.83264,22.4654,21.91506,21.42275,18.89421,21.125804
12:40:22 PM,35.63880906,23.1552893,23.5812,24.77538,22.41636,21.86319,21.37425,18.84667,21.079366
12:40:22 PM,35.63962926,23.15477694,23.6142,24.8196,22.44271,21.89381,21.41717,18.89654,21.106336
12:40:22 PM,35.64069191,23.15413616,23.62571,24.84845,22.47496,21.93087,21.45228,18.93332,21.143486
12:40:22 PM,35.64197928,23.15337979,23.55711,24.77429,22.41179,21.86644,21.38131,18.8628,21.082256
12:40:22 PM,35.64347366,23.15252067,23.60507,24.81814,22.44801,21.90354,21.4252,18.90892,21.116938
12:40:22 PM,35.6451573,23.1515716,23.57388,24.79106,22.42119,21.88051,21.39728,18.88295,21.090798
12:40:22 PM,35.64701249,23.15054543,23.58242,24.79198,22.42051,21.87526,21.38665,18.8836,21.0847
12:40:22 PM,35.6490215,23.14945497,23.60418,24.81302,22.44173,21.89835,21.41554,18.90421,21.105632
12:40:22 PM,35.65116659,23.14831306,23.63134,24.85541,22.46642,21.92605,21.44092,18.93369,21.128766
12:40:23 PM,35.65343005,23.14713251,23.62497,24.87788,22.48807,21.94712,21.4673,18.95985,21.15356
12:40:23 PM,35.65579414,23.14592615,23.60435,24.8418,22.45936,21.9207,21.43629,18.9213,21.119152
12:40:23 PM,35.65824113,23.14470681,23.60102,24.82033,22.43531,21.90666,21.41909,18.90743,21.106136
12:40:23 PM,35.66075331,23.14348732,23.61497,24.8366,22.44848,21.91685,21.42865,18.92058,21.115108
12:40:23 PM,35.66331294,23.14228049,23.63722,24.86128,22.47301,21.93664,21.45296,18.9438,21.135286
12:40:23 PM,35.66590229,23.14109917,23.71871,24.92109,22.53015,21.98963,21.50824,19.00371,21.201964
12:40:23 PM,35.66850364,23.13995616,23.69492,24.92615,22.54018,21.99198,21.51236,19.01014,21.201144
12:40:23 PM,35.67109926,23.1388643,23.68399,24.9179,22.5385,21.98981,21.50884,19.00179,21.197648
12:40:23 PM,35.67367143,23.13783641,23.66063,24.88542,22.50195,21.95352,21.47501,18.96684,21.165426
12:40:23 PM,35.67620241,23.13688532,23.63572,24.87911,22.49292,21.94713,21.47088,18.96132,21.16545
12:40:24 PM,35.67867447,23.13602386,23.68549,24.9045,22.51725,21.97328,21.49309,18.97806,21.182432
12:40:24 PM,35.6810699,23.13526484,23.68894,24.9346,22.53781,21.99968,21.52277,19.00964,21.199796
12:40:24 PM,35.68337095,23.1346211,23.66982,24.89787,22.50847,21.97236,21.49682,18.97877,21.179376
12:40:24 PM,35.68555992,23.13410547,23.64598,24.87222,22.48601,21.94018,21.45735,18.94731,21.149996
12:40:24 PM,35.68761906,23.13373076,23.70034,24.93233,22.53479,21.9923,21.51115,18.99993,21.20434
12:40:24 PM,35.68953065,23.1335098,23.69603,24.94152,22.54363,21.99966,21.51674,19.0045,21.210112
12:40:24 PM,35.69127697,23.13345542,23.69546,24.90657,22.50975,21.9715,21.48491,18.975,21.179308
12:40:24 PM,35.69284028,23.13358044,23.71607,24.92949,22.53018,21.98898,21.50054,18.99839,21.199614
12:40:24 PM,35.69420286,23.13389769,23.67653,24.92615,22.53714,21.99122,21.50261,19.00145,21.20038
12:40:24 PM,35.69534798,23.13441911,23.7161,24.93227,22.54384,21.99977,21.51544,19.0014,21.207646
12:40:25 PM,35.69627393,23.13514338,23.69812,24.92146,22.53276,21.99884,21.50509,18.99541,21.20005
12:40:25 PM,35.69699052,23.13605895,23.7036,24.93135,22.53749,22.00937,21.51015,19.00444,21.208422
12:40:25 PM,35.69750789,23.13715402,23.71165,24.93433,22.54844,22.00835,21.5158,19.01011,21.21354
12:40:25 PM,35.69783616,23.13841679,23.68974,24.95492,22.56589,22.03307,21.54006,19.03923,21.240886
12:40:25 PM,35.69798546,23.13983547,23.67522,24.91423,22.53331,21.99855,21.50352,19.00524,21.200946
12:40:25 PM,35.6979659,23.14139824,23.61944,24.84626,22.47457,21.94599,21.44574,18.93799,21.138116
12:40:25 PM,35.69778762,23.14309332,23.67359,24.85562,22.47992,21.94131,21.45195,18.94022,21.142454
12:40:25 PM,35.69746074,23.14490889,23.63789,24.85647,22.47765,21.94178,21.44791,18.93283,21.137452
12:40:25 PM,35.69699539,23.14683316,23.68142,24.88014,22.49283,21.96097,21.46678,18.95005,21.164768
12:40:25 PM,35.69640169,23.14885432,23.66921,24.89764,22.50873,21.96575,21.4847,18.96766,21.16912
12:40:26 PM,35.69568976,23.15096058,23.65236,24.87458,22.49393,21.9506,21.4654,18.94437,21.154578
12:40:26 PM,35.69486974,23.15314013,23.66325,24.89411,22.50955,21.97071,21.48545,18.97061,21.169424
12:40:26 PM,35.69395174,23.15538118,23.65221,24.87457,22.49342,21.95319,21.46341,18.94337,21.157944
12:40:26 PM,35.69294589,23.15767191,23.66009,24.87279,22.48714,21.94822,21.45755,18.93531,21.148864
12:40:26 PM,35.69186232,23.16000054,23.68513,24.91425,22.52367,21.98463,21.48645,18.97777,21.189026
12:40:26 PM,35.69071115,23.16235526,23.66594,24.89578,22.50475,21.95956,21.46664,18.95139,21.16535
12:40:26 PM,35.6895025,23.16472427,23.6818,24.91683,22.52632,21.98675,21.49384,18.97275,21.191902
12:40:26 PM,35.68824651,23.16709576,23.68172,24.91333,22.52171,21.97836,21.49582,18.97543,21.180944
12:40:26 PM,35.68695329,23.16945794,23.65841,24.9098,22.51968,21.97313,21.4931,18.95766,21.187662
12:40:26 PM,35.68563298,23.17179901,23.69137,24.93077,22.54558,21.99839,21.5198,18.98591,21.208736
12:40:27 PM,35.68429569,23.17410716,23.68799,24.90442,22.51961,21.97527,21.48791,18.95889,21.189546
12:40:27 PM,35.68295155,23.17637059,23.69099,24.92295,22.53599,21.9872,21.50677,18.9787,21.19575
12:40:27 PM,35.68161069,23.17857751,23.67273,24.9028,22.5149,21.96622,21.4817,18.94935,21.17993
12:40:27 PM,35.68028323,23.18071611,23.68384,24.92649,22.53135,21.98996,21.49729,18.97253,21.199008
12:40:27 PM,35.6789793,23.18277459,23.70369,24.92375,22.53906,21.98803,21.4946,18.96263,21.201966
12:40:27 PM,35.67770902,23.18474115,23.68101,24.92639,22.53381,21.98477,21.49835,18.95681,21.192366
12:40:27 PM,35.67648252,23.18660398,23.67558,24.91737,22.52851,21.98086,21.49187,18.95808,21.19607
12:40:27 PM,35.67530992,23.1883513,23.66623,24.90024,22.51201,21.97118,21.48255,18.94203,21.17623
12:40:27 PM,35.67420135,23.18997129,23.6679,24.89699,22.5062,21.96341,21.47938,18.93394,21.168124
12:40:27 PM,35.67316693,23.19145215,23.68234,24.92243,22.52834,21.98335,21.49817,18.96241,21.189852
12:40:28 PM,35.67221679,23.19278209,23.73469,24.94086,22.54748,22.00374,21.51282,18.98362,21.2128
12:40:28 PM,35.67136105,23.19394931,23.68781,24.91834,22.53175,21.9887,21.49986,18.96199,21.193828
12:40:28 PM,35.67060983,23.19494199,23.68322,24.91628,22.52812,21.98771,21.5022,18.95994,21.195582
12:40:28 PM,35.66997327,23.19574835,23.69277,24.91967,22.52247,21.98026,21.49779,18.959,21.197402
12:40:28 PM,35.66946149,23.19635658,23.6796,24.90342,22.50883,21.96126,21.48606,18.94538,21.184008
12:40:28 PM,35.66908205,23.19675754,23.69945,24.92904,22.53366,21.98105,21.50777,18.97251,21.202696
12:40:28 PM,35.66882868,23.19695648,23.7072,24.91853,22.53006,21.98467,21.50581,18.9657,21.208996
12:40:28 PM,35.66869041,23.1969635,23.68509,24.9105,22.52405,21.97822,21.49866,18.95459,21.19925
12:40:28 PM,35.66865632,23.19678871,23.71397,24.94009,22.54125,22.00313,21.5213,18.97385,21.218306
12:40:28 PM,35.66871545,23.1964422,23.70407,24.91628,22.51933,21.97342,21.49195,18.94769,21.195632
12:40:29 PM,35.66885686,23.19593407,23.70457,24.92679,22.53729,21.99062,21.50717,18.97447,21.210792
12:40:29 PM,35.6690696,23.19527444,23.71524,24.98802,22.58678,22.03846,21.55922,19.033,21.260532
12:40:29 PM,35.66934272,23.19447339,23.68501,24.93414,22.52925,21.98898,21.50775,18.97258,21.202188
12:40:29 PM,35.66966528,23.19354103,23.70394,24.91497,22.5191,21.97814,21.49134,18.96254,21.194164
12:40:29 PM,35.67002633,23.19248746,23.68144,24.85963,22.47139,21.92949,21.44843,18.91018,21.151996
12:40:29 PM,35.67041492,23.19132278,23.6381,24.85141,22.46645,21.92526,21.44679,18.89972,21.141072
12:40:29 PM,35.67082011,23.1900571,23.60445,24.83649,22.44614,21.90649,21.4267,18.88043,21.112708
12:40:29 PM,35.67123095,23.18870051,23.61762,24.85721,22.46475,21.91972,21.44311,18.90438,21.132486
12:40:29 PM,35.67163649,23.18726312,23.58081,24.82196,22.43697,21.88385,21.41181,18.87325,21.100328
12:40:29 PM,35.67202579,23.18575503,23.60452,24.86071,22.47022,21.92723,21.45181,18.90989,21.142006
12:40:30 PM,35.6723879,23.18418634,23.60045,24.83628,22.45426,21.91103,21.4272,18.89429,21.122194
12:40:30 PM,35.67271187,23.18256714,23.57997,24.80678,22.42874,21.87789,21.40506,18.86499,21.102174
12:40:30 PM,35.67298676,23.18090755,23.57192,24.80252,22.42167,21.86569,21.39339,18.85579,21.092502
12:40:30 PM,35.67320162,23.17921766,23.5783,24.80293,22.41835,21.86772,21.39529,18.85026,21.087136
12:40:30 PM,35.67334551,23.17750758,23.59876,24.82675,22.43622,21.89171,21.41393,18.87542,21.110414
12:40:30 PM,35.67340747,23.1757874,23.63279,24.84232,22.45279,21.90838,21.43292,18.89413,21.123516
12:40:30 PM,35.67337656,23.17406723,23.55908,24.78521,22.41234,21.86629,21.38717,18.84205,21.079694
12:40:30 PM,35.67324183,23.17235716,23.53827,24.75761,22.39014,21.84109,21.36121,18.81568,21.050478
12:40:30 PM,35.67299234,23.17066731,23.53014,24.75655,22.3806,21.83854,21.35494,18.81059,21.049294
12:40:30 PM,35.67261714,23.16900777,23.59508,24.81955,22.43149,21.88617,21.41131,18.86464,21.102522
12:40:31 PM,35.67210529,23.16738864,23.58697,24.8235,22.44626,21.89304,21.42098,18.87086,21.104612
12:40:31 PM,35.67144583,23.16582002,23.56759,24.81566,22.43024,21.87901,21.40492,18.85135,21.097064
12:40:31 PM,35.67062782,23.16431202,23.56015,24.80636,22.40886,21.86761,21.39215,18.83714,21.075298
12:40:31 PM,35.66964031,23.16287474,23.55649,24.81035,22.41861,21.87388,21.40029,18.84339,21.0805
12:40:31 PM,35.66847236,23.16151827,23.53446,24.76911,22.38476,21.83465,21.36579,18.80503,21.043654
12:40:31 PM,35.66711363,23.16025246,23.55551,24.7891,22.40021,21.85168,21.38008,18.8179,21.058408
12:40:31 PM,35.66556756,23.15908101,23.59222,24.83498,22.4421,21.89058,21.42113,18.86632,21.109704
12:40:31 PM,35.66385143,23.15800153,23.58784,24.79152,22.40444,21.85351,21.3826,18.82675,21.070802
12:40:31 PM,35.66198312,23.15701133,23.57924,24.84071,22.44185,21.88672,21.42076,18.86753,21.102816
12:40:31 PM,35.65998049,23.15610776,23.59449,24.84178,22.44598,21.89294,21.42557,18.87869,21.11074
12:40:32 PM,35.6578614,23.15528814,23.61637,24.86368,22.46602,21.91896,21.44661,18.90171,21.131298
12:40:32 PM,35.65564374,23.1545498,23.60331,24.85303,22.46137,21.90628,21.42951,18.89094,21.121774
12:40:32 PM,35.65334536,23.15389006,23.58867,24.83457,22.44468,21.89269,21.41554,18.87079,21.105284
12:40:32 PM,35.65098414,23.15330625,23.58712,24.85569,22.45942,21.91049,21.43789,18.89344,21.124654
12:40:32 PM,35.64857795,23.15279571,23.57145,24.81568,22.4252,21.87516,21.4095,18.86713,21.090226
12:40:32 PM,35.64614465,23.15235576,23.55911,24.78857,22.39875,21.84897,21.38246,18.84388,21.064354
12:40:32 PM,35.64370213,23.15198373,23.57353,24.7923,22.40691,21.86618,21.38866,18.85568,21.072456
12:40:32 PM,35.64126823,23.15167695,23.55104,24.78102,22.39967,21.85517,21.37683,18.84589,21.063648
12:40:32 PM,35.63886085,23.15143275,23.55454,24.79028,22.40806,21.8556,21.38839,18.85149,21.071372
12:40:32 PM,35.63649784,23.15124845,23.55602,24.78382,22.39663,21.84765,21.37724,18.84154,21.061482
12:40:33 PM,35.63419707,23.1511214,23.57865,24.81292,22.42987,21.88311,21.40499,18.86961,21.085816
12:40:33 PM,35.63197642,23.1510489,23.60764,24.86153,22.46798,21.91191,21.44422,18.91414,21.11823
12:40:33 PM,35.62985375,23.1510283,23.60047,24.86858,22.47616,21.92923,21.455,18.93029,21.135478
12:40:33 PM,35.62784694,23.15105691,23.56971,24.8222,22.43843,21.89168,21.42169,18.88453,21.095826
12:40:33 PM,35.62597384,23.15113208,23.60225,24.85407,22.45837,21.91138,21.44132,18.90901,21.114744
12:40:33 PM,35.62425234,23.15125113,23.58218,24.85417,22.45512,21.90002,21.43399,18.90565,21.105798
12:40:33 PM,35.62270031,23.15141138,23.571,24.81934,22.43189,21.8821,21.40636,18.8813,21.090888
12:40:33 PM,35.6213356,23.15161017,23.53778,24.78637,22.39229,21.84806,21.37038,18.84702,21.055788
12:40:33 PM,35.62017609,23.15184482,23.56559,24.79021,22.39578,21.84484,21.37192,18.845,21.064752
12:40:33 PM,35.61923966,23.15211267,23.56262,24.80289,22.41717,21.85864,21.38448,18.86089,21.074872
12:40:34 PM,35.61854416,23.15241103,23.57597,24.82106,22.41537,21.86423,21.39382,18.86583,21.077384
12:40:34 PM,35.61810747,23.15273725,23.57699,24.83916,22.43778,21.88734,21.41094,18.88739,21.099454
12:40:34 PM,35.61794746,23.15308865,23.56273,24.8427,22.43274,21.88381,21.41451,18.8896,21.093028
12:40:34 PM,35.618082,23.15346255,23.59662,24.86188,22.44305,21.9027,21.43002,18.91553,21.120246
12:40:34 PM,35.61852896,23.15385629,23.59915,24.85903,22.44123,21.90221,21.42774,18.91286,21.10793
12:40:34 PM,35.6193062,23.1542672,23.57312,24.84526,22.43182,21.88593,21.41075,18.89642,21.094332
12:40:34 PM,35.6204316,23.1546926,23.57052,24.8487,22.43613,21.88758,21.42504,18.90102,21.091662
12:40:34 PM,35.62192303,23.15512982,23.54696,24.80693,22.40412,21.85084,21.38678,18.86228,21.063486
12:40:34 PM,35.62379835,23.15557619,23.5671,24.84634,22.43913,21.89317,21.42602,18.91312,21.10479
12:40:34 PM,35.62607544,23.15602904,23.59466,24.84166,22.44017,21.89304,21.43047,18.91611,21.105316
12:40:35 PM,35.62877217,23.1564857,23.58959,24.85271,22.43948,21.88765,21.42428,18.91269,21.098644
12:40:35 PM,35.63189901,23.15694403,23.63027,24.91229,22.49053,21.9469,21.48287,18.96446,21.15591
12:40:35 PM,35.63543691,23.15740404,23.62934,24.89772,22.47643,21.92773,21.46217,18.94101,21.144014
12:40:35 PM,35.63935943,23.15786624,23.62312,24.91399,22.49553,21.94751,21.47984,18.96656,21.157848
12:40:35 PM,35.64364012,23.15833119,23.5821,24.87346,22.45767,21.90858,21.44474,18.93275,21.111128
12:40:35 PM,35.64825254,23.15879941,23.62179,24.90311,22.48094,21.93128,21.47632,18.95842,21.1457
12:40:35 PM,35.65317025,23.15927144,23.63382,24.91,22.50256,21.95786,21.4863,18.97885,21.163308
12:40:35 PM,35.65836679,23.15974782,23.60702,24.87206,22.47185,21.92115,21.45786,18.94612,21.131818
12:40:35 PM,35.66381574,23.16022907,23.62369,24.89183,22.47998,21.93072,21.46922,18.95631,21.137238
12:40:35 PM,35.66949064,23.16071573,23.60799,24.87055,22.45919,21.91219,21.45069,18.95215,21.117536
12:40:36 PM,35.67536505,23.16120833,23.61157,24.89036,22.47995,21.9422,21.47282,18.97429,21.14857
12:40:36 PM,35.68141252,23.16170742,23.63491,24.89624,22.48356,21.94294,21.48131,18.97982,21.149956
12:40:36 PM,35.68760662,23.16221352,23.61174,24.88224,22.47272,21.9331,21.47082,18.95598,21.1387
12:40:36 PM,35.6939209,23.16272718,23.64519,24.90234,22.4903,21.9453,21.47906,18.97261,21.15552
12:40:36 PM,35.70032891,23.16324891,23.60985,24.88501,22.47223,21.92344,21.46399,18.95726,21.13258
12:40:36 PM,35.70680421,23.16377926,23.60896,24.91188,22.48747,21.94951,21.48466,18.9792,21.156494
12:40:36 PM,35.71332036,23.16431877,23.63021,24.91824,22.50578,21.96322,21.49608,18.98802,21.16111
12:40:36 PM,35.71985091,23.16486796,23.61817,24.8891,22.47599,21.93487,21.46744,18.96422,21.134764
12:40:36 PM,35.72636942,23.16542737,23.65886,24.90274,22.48172,21.94493,21.47485,18.97722,21.14481
